original_id,original_category,original_name,original_role,original_subtype,original_node_suggestion,original_priority,method_id,standard_name,aliases,category,role,product_form,mapping_status,merge_with_ids,node_ids,related_node_ids,algorithm_status,algorithm_evidence,node_status,kernel_ids,execution_status,parameter_status,report_status,ui_acceptance,action,batch,dependencies,next_step,clarifications,notes,review_date,source_revision
215,实验设计/质量控制,测量系统分析MSA,Estimator,DOE/Quality Method,Analysis Node,P2,quality.measurement_system,测量系统分析MSA,,实验设计与质量控制,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,设计因子、过程数据与质量结果,明确测量系统分析MSA的输入设计、参数、输出与参考实现后开发。,明确重复性/再现性、计量/计数和研究设计。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
216,实验设计/质量控制,统计图,Visualization,Exploratory Plot,Visualization Node,P2,plot.statistical.family,统计图,,实验设计与质量控制,Visualization,绘图节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,设计因子、过程数据与质量结果,明确统计图的输入设计、参数、输出与参考实现后开发。,统计图为泛称；关联具体图种后再定义入口。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
217,功效与样本量,Power原理,Estimator,Power/Sample Size,Analysis Node,P1,power.principles,Power原理,,功效与样本量,Estimator,帮助文档/功能入口,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,明确产品形态后复用/新增,B5,效应量、显著性水平、目标功效与设计,明确 Power原理 的目标设计、效应量和求解变量，确定公式/参考实现后开发。,Power 原理为说明/导航，不应作为无明确输入输出的估计器。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
218,功效与样本量,均值差,Estimator,Power/Sample Size,Analysis Node,P1,power.mean_difference,均值差,,功效与样本量,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,效应量、显著性水平、目标功效与设计,明确 均值差 的目标设计、效应量和求解变量，确定公式/参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
219,功效与样本量,方差,Estimator,Power/Sample Size,Analysis Node,P1,power.variance,方差相关功效/样本量计算,,功效与样本量,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,效应量、显著性水平、目标功效与设计,明确 方差相关功效/样本量计算 的目标设计、效应量和求解变量，确定公式/参考实现后开发。,功效分类中的方差需明确检验或估计目标。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
220,功效与样本量,比率,Estimator,Power/Sample Size,Analysis Node,P1,power.proportion,比率,,功效与样本量,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,效应量、显著性水平、目标功效与设计,明确 比率 的目标设计、效应量和求解变量，确定公式/参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
221,功效与样本量,相关性,Estimator,Power/Sample Size,Analysis Node,P1,power.correlation,相关性,,功效与样本量,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,效应量、显著性水平、目标功效与设计,明确 相关性 的目标设计、效应量和求解变量，确定公式/参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
222,功效与样本量,线性回归等,Estimator,Power/Sample Size,Analysis Node,P1,power.linear_regression,线性回归等,,功效与样本量,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,效应量、显著性水平、目标功效与设计,明确 线性回归等 的目标设计、效应量和求解变量，确定公式/参考实现后开发。,线性回归等范围过宽，先限定模型及效应量。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
223,功效与样本量,广义模型,Estimator,Power/Sample Size,Analysis Node,P1,power.generalized_model,广义模型,,功效与样本量,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,效应量、显著性水平、目标功效与设计,明确 广义模型 的目标设计、效应量和求解变量，确定公式/参考实现后开发。,明确广义模型的分布、链接和功效计算方法。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
224,可视化,散点图,Visualization,Exploratory Plot,Visualization Node,P1,plot.scatter,散点图,,可视化,Visualization,绘图节点,有源码对应（范围见备注）,,yssbi.plot.scatter.view,,部分实现（图表投影）,src-tauri/crates/yss-application/src/chart/projection.rs,定义存在,yssbi.plot.scatter.view,未注册,需核对传参与默认值,图表资源可复用；节点结果待接入,未执行,补接/重构,B3,有类型的数据/结果输入及图形投影,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,Chart 资源有点投影及前端渲染；独立图节点未注册。分组/时间含义需按条目核对。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
225,可视化,直方图,Visualization,Exploratory Plot,Visualization Node,P1,plot.histogram,直方图,,可视化,Visualization,绘图节点,有源码对应（范围见备注）,,yssbi.plot.histogram.view,,部分实现（列画像直方图）,src-tauri/crates/yss-datafusion/src/profile.rs,定义存在,yssbi.plot.histogram.view,未注册,需核对传参与默认值,直方图渲染存在；图节点结果待接入,未执行,补接/重构,B3,有类型的数据/结果输入及图形投影,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,列画像已有分箱与计数；节点未注册，需明确节点的分箱参数。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
226,可视化,箱线图,Visualization,Exploratory Plot,Visualization Node,P1,plot.boxplot,箱线图,,可视化,Visualization,绘图节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B3,有类型的数据/结果输入及图形投影,明确箱线图的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
227,可视化,词云,Visualization,Exploratory Plot,Visualization Node,P1,plot.wordcloud,词云,,可视化,Visualization,绘图节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B3,有类型的数据/结果输入及图形投影,明确词云的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
228,可视化,误差线图,Visualization,Exploratory Plot,Visualization Node,P1,plot.errorbar,误差线图,,可视化,Visualization,绘图节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B3,有类型的数据/结果输入及图形投影,明确误差线图的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
229,可视化,P-P/Q-Q图,Visualization,Exploratory Plot,Visualization Node,P1,plot.pp_qq,P-P/Q-Q图,,可视化,Visualization,绘图节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B3,有类型的数据/结果输入及图形投影,明确P-P/Q-Q图的输入设计、参数、输出与参考实现后开发。,P-P 和 Q-Q 是不同图形，需明确参考分布和参数估计规则。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
230,可视化,ROC曲线,Visualization,Model/Result Plot,Visualization Node,P1,plot.roc,ROC曲线,,可视化,Visualization,绘图节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B3,有类型的数据/结果输入及图形投影,明确ROC曲线的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
231,可视化,象限图,Visualization,Exploratory Plot,Visualization Node,P1,plot.quadrant,象限图,,可视化,Visualization,绘图节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B3,有类型的数据/结果输入及图形投影,明确象限图的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
232,可视化,帕累托图,Visualization,Exploratory Plot,Visualization Node,P1,plot.pareto,帕累托图,,可视化,Visualization,绘图节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B3,有类型的数据/结果输入及图形投影,明确帕累托图的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
233,可视化,簇状图（折线等）,Visualization,Exploratory Plot,Visualization Node,P1,plot.grouped,簇状图（折线等）,,可视化,Visualization,绘图节点,有源码对应（范围见备注）,,yssbi.plot.line.view,,部分实现（图表投影）,src-tauri/crates/yss-application/src/chart/projection.rs,定义存在,yssbi.plot.line.view,未注册,需核对传参与默认值,图表资源可复用；节点结果待接入,未执行,补接/重构,B3,有类型的数据/结果输入及图形投影,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,折线、分组和其他簇状图分别确定数据形状；现有 line 只覆盖部分。,Chart 资源有点投影及前端渲染；独立图节点未注册。分组/时间含义需按条目核对。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
